ec5eb1e779020ae7b2b373f66a88d1a9	-36.741183	-73.123798	Talcahuano Huachipato Steel Mill	Chile	CHL	steel	BF/BOF	2020-12-01	month	117594.745
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-01-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-02-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-03-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-04-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-05-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-06-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-07-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-08-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-09-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-10-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-11-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2016-12-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-01-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-02-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-03-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-04-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-05-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-06-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-07-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-08-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-09-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-10-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-11-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2017-12-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-01-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-02-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-03-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-04-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-05-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-06-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-07-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-08-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-09-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-10-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-11-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2018-12-01	month
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-01-01	month	5823.093000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-02-01	month	7776.384
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-03-01	month	6767.567000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-04-01	month	3460.205
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-05-01	month	7912.116
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-06-01	month	7408.908
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-07-01	month	8090.202000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-08-01	month	6853.822000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-09-01	month	7822.376
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-10-01	month	8669.058
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-11-01	month	8722.406000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2019-12-01	month	8424.693000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-01-01	month	7498.57
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-02-01	month	7258.309
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-03-01	month	8692.054
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-04-01	month	7662.254
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-05-01	month	7257.922
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-06-01	month	4997.317
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-07-01	month	6746.584
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-08-01	month	7527.915
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-09-01	month	7796.36
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-10-01	month	8186.213000000000
3272be46eb391720ac528f4cf9a2e2c1	-33.295064	-70.727466	Colina Steel Mill	Chile	CHL	steel	EAF	2020-11-01	month	8425.855
